customer_id,age,gender,senior_citizen,has_partner,has_dependents,tenure_months,contract_type,phone_service,multiple_lines,internet_service,online_security,online_backup,device_protection,tech_support,streaming_tv,streaming_movies,paperless_billing,payment_method,monthly_charges,total_charges,data_usage_gb,num_tech_tickets,num_admin_tickets,satisfaction_score,churn
CUST000158,48,Male,0,0,0,60,One Year,1,No,DSL,Yes,No,Yes,Yes,Yes,Yes,0,Electronic Check,82.35,4950.41,52.68,1,1,5.0,0
CUST000159,25,Male,0,1,1,6,One Year,1,Yes,Fiber Optic,Yes,Yes,No,No,No,Yes,0,Bank Transfer,106.06,624.63,53.1,0,1,4.1,0
CUST000160,51,Male,0,0,1,30,Month-to-Month,1,No,DSL,No,No,No,Yes,No,Yes,0,Electronic Check,68.3,2044.48,12.5,1,0,4.1,0
CUST000161,28,Female,0,0,0,27,Month-to-Month,1,No,Fiber Optic,Yes,No,Yes,Yes,No,No,1,Bank Transfer,88.17,2373.19,6.18,2,1,4.9,0
CUST000162,53,Male,0,0,0,45,Month-to-Month,1,No,No Internet,No Internet,No Internet,No Internet,No Internet,No Internet,No Internet,1,Bank Transfer,28.59,1257.54,0.0,0,0,4.0,0
CUST000163,58,Male,0,1,0,7,Two Year,1,No,Fiber Optic,No,No,No,No,No,No,1,Electronic Check,69.25,492.31,24.69,0,1,2.5,1
CUST000164,30,Male,0,0,0,29,Month-to-Month,1,No,Fiber Optic,Yes,No,Yes,Yes,Yes,No,1,Electronic Check,88.74,2565.34,26.44,1,0,3.0,0
CUST000165,55,Male,0,0,0,28,One Year,1,No,DSL,No,No,No,No,No,Yes,1,Bank Transfer,49.07,1382.84,0.53,1,2,1.8,0
CUST000166,47,Female,0,0,0,2,Month-to-Month,1,No,Fiber Optic,No,No,No,Yes,Yes,No,0,Credit Card,84.57,156.02,2.85,3,1,2.7,1
CUST000167,53,Female,0,0,1,12,Two Year,1,No,Fiber Optic,Yes,No,No,No,Yes,Yes,1,Electronic Check,96.09,1176.66,40.8,1,1,5.0,0
CUST000168,68,Female,1,0,0,6,Two Year,1,Yes,No Internet,No Internet,No Internet,No Internet,No Internet,No Internet,No Internet,0,Mailed Check,37.34,219.77,0.0,1,0,4.7,0
CUST000169,38,Male,0,0,0,72,Month-to-Month,1,Yes,No Internet,No Internet,No Internet,No Internet,No Internet,No Internet,No Internet,1,Credit Card,41.77,2969.93,0.0,1,0,3.5,0
CUST000170,31,Male,0,1,0,72,Month-to-Month,1,Yes,Fiber Optic,Yes,No,No,Yes,No,No,0,Credit Card,78.85,5650.29,4.66,3,1,4.4,0
CUST000171,29,Male,0,0,0,8,Month-to-Month,1,No,Fiber Optic,No,No,Yes,No,No,Yes,1,Credit Card,91.65,715.77,24.48,0,1,2.8,0
CUST000172,30,Female,0,0,0,49,One Year,1,Yes,No Internet,No Internet,No Internet,No Internet,No Internet,No Internet,No Internet,1,Bank Transfer,40.0,1939.95,0.0,0,1,4.3,0
CUST000173,40,Male,0,1,0,50,Two Year,1,Yes,DSL,Yes,Yes,No,Yes,No,No,1,Electronic Check,67.07,3343.85,20.47,0,2,2.9,0
CUST000174,46,Male,0,0,0,72,Month-to-Month,1,Yes,No Internet,No Internet,No Internet,No Internet,No Internet,No Internet,No Internet,1,Electronic Check,33.42,2387.15,0.0,2,1,3.0,1
CUST000175,45,Female,0,1,0,4,Month-to-Month,1,No,Fiber Optic,No,No,Yes,Yes,No,Yes,0,Bank Transfer,80.61,308.31,36.25,1,1,2.6,1
CUST000176,53,Female,0,0,0,33,Month-to-Month,1,No,DSL,No,No,Yes,No,Yes,No,0,Mailed Check,53.53,1797.91,25.17,2,1,3.9,1
CUST000177,42,Female,0,0,1,6,One Year,1,No,No Internet,No Internet,No Internet,No Internet,No Internet,No Internet,No Internet,1,Electronic Check,30.7,173.03,0.0,1,0,3.2,0
CUST000178,62,Female,1,0,0,32,Month-to-Month,1,No,No Internet,No Internet,No Internet,No Internet,No Internet,No Internet,No Internet,1,Bank Transfer,24.11,785.12,0.0,2,1,3.5,0
CUST000179,38,Female,0,1,0,61,One Year,1,No,No Internet,No Internet,No Internet,No Internet,No Internet,No Internet,No Internet,0,Mailed Check,33.53,2050.07,0.0,0,1,3.9,0
CUST000180,80,Male,1,1,0,2,One Year,1,Yes,No Internet,No Internet,No Internet,No Internet,No Internet,No Internet,No Internet,1,Bank Transfer,35.84,75.52,0.0,1,0,3.6,1
CUST000181,50,Male,0,0,0,30,Two Year,1,No,DSL,Yes,No,Yes,Yes,No,No,1,Electronic Check,70.17,2081.98,3.54,0,2,3.4,0
CUST000182,29,Male,0,1,0,23,One Year,1,No,Fiber Optic,Yes,No,Yes,No,No,No,0,Electronic Check,88.32,2030.18,21.25,2,1,3.4,1
CUST000183,27,Female,0,1,1,5,Month-to-Month,1,Yes,No Internet,No Internet,No Internet,No Internet,No Internet,No Internet,No Internet,0,Credit Card,41.26,202.72,0.0,0,0,2.5,1
CUST000184,48,Female,0,0,1,8,One Year,1,No,Fiber Optic,Yes,Yes,No,No,Yes,Yes,1,Electronic Check,84.3,668.51,24.31,2,1,1.0,0
CUST000185,38,Female,0,1,0,22,Two Year,0,No Phone,No Internet,No Internet,No Internet,No Internet,No Internet,No Internet,No Internet,0,Bank Transfer,20.0,446.02,0.0,2,1,3.3,0
CUST000186,51,Female,0,1,0,59,One Year,1,No,DSL,Yes,No,Yes,No,No,No,1,Credit Card,64.12,3775.86,13.58,1,0,3.8,0
CUST000187,48,Male,0,0,0,33,Month-to-Month,1,Yes,Fiber Optic,No,No,Yes,Yes,No,No,1,Credit Card,82.01,2693.6,12.97,1,0,3.4,0
CUST000188,40,Male,0,0,0,1,Month-to-Month,1,Yes,DSL,Yes,No,No,No,No,Yes,0,Mailed Check,71.74,71.74,6.67,1,0,5.0,1
CUST000189,30,Male,0,1,0,4,Two Year,1,No,Fiber Optic,No,Yes,No,Yes,Yes,Yes,1,Bank Transfer,110.69,427.85,154.67,1,0,2.2,0
CUST000190,20,Male,0,1,0,64,One Year,1,No,DSL,Yes,Yes,No,Yes,Yes,No,0,Bank Transfer,77.87,4967.92,2.31,0,1,5.0,0
CUST000191,35,Male,0,0,1,31,Two Year,0,No Phone,Fiber Optic,Yes,No,Yes,No,No,No,1,Electronic Check,63.57,1946.41,12.47,1,0,4.0,0
CUST000192,53,Male,0,1,0,1,Two Year,1,Yes,DSL,Yes,No,No,No,No,Yes,1,Electronic Check,67.4,99.78,4.38,2,0,5.0,0
CUST000193,44,Male,0,0,0,27,Month-to-Month,0,No Phone,Fiber Optic,Yes,No,Yes,No,Yes,No,1,Electronic Check,71.77,1957.28,22.62,1,1,2.8,0
CUST000194,24,Male,0,1,1,5,Two Year,1,No,Fiber Optic,No,No,Yes,Yes,No,Yes,0,Mailed Check,84.38,427.18,7.15,2,0,5.0,0
CUST000195,44,Female,0,1,1,72,Month-to-Month,1,No,DSL,No,No,Yes,No,Yes,No,0,Electronic Check,66.79,4808.88,10.15,1,0,3.2,0
CUST000196,47,Male,0,1,0,3,Month-to-Month,1,Yes,DSL,No,No,Yes,No,No,Yes,0,Electronic Check,58.79,181.17,6.91,0,0,4.0,0
CUST000197,29,Male,0,1,0,2,Month-to-Month,1,No,DSL,No,No,No,No,No,No,1,Mailed Check,30.46,56.35,0.71,0,0,3.0,0
CUST000198,44,Female,0,0,0,31,Month-to-Month,1,No,DSL,No,Yes,No,Yes,No,No,0,Credit Card,53.78,1652.75,7.21,2,1,4.7,0
CUST000199,42,Female,0,0,1,47,Month-to-Month,1,No,Fiber Optic,No,No,No,No,Yes,Yes,0,Bank Transfer,96.73,4562.39,29.17,1,1,3.9,0
CUST000200,25,Male,0,1,0,9,One Year,1,No,DSL,Yes,No,Yes,No,No,No,1,Bank Transfer,51.74,461.26,3.27,1,3,3.3,0
CUST000201,47,Male,0,0,1,10,Month-to-Month,1,No,Fiber Optic,Yes,No,No,Yes,No,No,1,Bank Transfer,86.28,853.82,27.79,2,3,1.9,0
CUST000202,49,Female,0,0,0,13,One Year,0,No Phone,DSL,Yes,No,Yes,Yes,No,No,1,Mailed Check,48.5,611.37,6.32,1,1,2.1,0
CUST000203,57,Female,0,1,1,43,One Year,0,No Phone,No Internet,No Internet,No Internet,No Internet,No Internet,No Internet,No Internet,1,Bank Transfer,18.31,777.44,0.0,0,0,2.1,0
CUST000204,56,Female,0,0,0,9,Month-to-Month,0,No Phone,No Internet,No Internet,No Internet,No Internet,No Internet,No Internet,No Internet,1,Mailed Check,22.65,214.36,0.0,1,0,2.5,1
CUST000205,22,Male,0,1,1,2,Two Year,1,No,Fiber Optic,No,Yes,No,Yes,Yes,No,0,Electronic Check,83.55,179.61,2.48,3,2,3.1,0
CUST000206,28,Female,0,0,0,11,Month-to-Month,0,No Phone,Fiber Optic,No,Yes,Yes,Yes,Yes,Yes,1,Electronic Check,92.83,1021.49,16.49,0,0,3.9,0
CUST000207,49,Male,0,1,0,72,Month-to-Month,1,No,Fiber Optic,Yes,No,Yes,Yes,No,No,0,Bank Transfer,81.98,5869.02,59.15,1,2,4.2,0
CUST000208,49,Female,0,0,1,17,Month-to-Month,1,No,Fiber Optic,Yes,No,No,No,Yes,No,0,Mailed Check,64.66,1124.31,55.9,0,2,4.2,1
CUST000209,49,Male,0,0,0,24,Month-to-Month,1,No,DSL,No,Yes,No,No,No,Yes,1,Electronic Check,59.55,1448.69,4.61,1,2,4.0,0
CUST000210,85,Female,1,1,1,43,Month-to-Month,1,No,No Internet,No Internet,No Internet,No Internet,No Internet,No Internet,No Internet,0,Credit Card,35.89,1543.22,0.0,1,3,5.0,0
CUST000211,49,Male,0,1,1,24,One Year,1,No,No Internet,No Internet,No Internet,No Internet,No Internet,No Internet,No Internet,1,Bank Transfer,32.16,749.24,0.0,0,1,3.0,0
CUST000212,57,Female,0,1,1,32,Month-to-Month,1,Yes,Fiber Optic,No,No,Yes,No,No,No,0,Electronic Check,83.91,2681.07,16.65,4,1,2.7,0
CUST000213,55,Female,0,1,0,63,Two Year,1,No,DSL,Yes,Yes,No,Yes,No,Yes,0,Credit Card,68.66,4308.88,42.97,1,1,3.4,0
CUST000214,51,Male,0,0,0,14,One Year,0,No Phone,Fiber Optic,No,No,Yes,Yes,No,Yes,0,Credit Card,87.73,1223.29,43.1,1,1,2.9,1
CUST000215,37,Male,0,1,0,3,Two Year,1,No,No Internet,No Internet,No Internet,No Internet,No Internet,No Internet,No Internet,0,Mailed Check,33.01,86.39,0.0,1,1,3.3,0
CUST000216,52,Male,0,0,0,2,Month-to-Month,1,No,Fiber Optic,No,Yes,No,Yes,Yes,Yes,0,Bank Transfer,92.94,183.91,82.65,0,1,4.7,0
CUST000217,31,Female,0,0,0,45,One Year,1,No,DSL,No,No,No,No,No,Yes,1,Bank Transfer,41.02,1831.5,7.5,0,0,,0
CUST000218,38,Female,0,0,0,31,Two Year,1,Yes,No Internet,No Internet,No Internet,No Internet,No Internet,No Internet,No Internet,1,Mailed Check,37.77,1179.39,0.0,4,1,4.3,0
CUST000219,35,Female,0,0,1,25,Month-to-Month,1,Yes,DSL,No,No,No,No,No,Yes,1,Mailed Check,59.88,1524.52,21.57,0,0,2.7,0
CUST000220,43,Female,0,0,0,72,One Year,1,Yes,Fiber Optic,No,Yes,No,No,Yes,No,0,Mailed Check,83.86,6029.55,6.52,3,1,2.5,0
CUST000221,74,Female,1,0,0,29,Month-to-Month,1,Yes,No Internet,No Internet,No Internet,No Internet,No Internet,No Internet,No Internet,0,Credit Card,31.13,890.85,0.0,0,0,4.3,0
CUST000222,18,Male,0,1,1,1,Two Year,1,Yes,DSL,Yes,No,No,Yes,Yes,No,0,Electronic Check,61.1,61.53,66.4,1,1,3.8,1
CUST000223,51,Male,0,0,0,18,One Year,1,Yes,DSL,Yes,No,No,No,No,No,0,Credit Card,62.74,1071.41,2.58,0,0,3.1,0
CUST000224,19,Female,0,1,0,7,Month-to-Month,1,No,No Internet,No Internet,No Internet,No Internet,No Internet,No Internet,No Internet,1,Credit Card,29.37,222.04,0.0,1,0,3.9,1
CUST000225,35,Female,0,1,0,29,Month-to-Month,1,No,DSL,No,No,No,Yes,No,No,0,Credit Card,48.31,1425.91,4.87,3,0,3.1,0
CUST000226,57,Male,0,1,0,6,Two Year,1,No,Fiber Optic,Yes,No,Yes,No,Yes,No,0,Credit Card,88.4,501.36,3.25,4,1,2.8,1
CUST000227,42,Female,0,0,0,31,Month-to-Month,1,No,Fiber Optic,Yes,No,No,No,No,No,1,Electronic Check,67.07,2082.25,8.02,0,1,2.6,0
CUST000228,26,Male,0,1,1,64,Month-to-Month,1,Yes,Fiber Optic,No,No,No,No,Yes,No,1,Credit Card,82.99,5332.78,43.33,2,1,3.5,0
CUST000229,31,Male,0,1,1,2,Month-to-Month,1,No,Fiber Optic,No,No,Yes,No,No,No,1,Electronic Check,80.44,159.77,13.29,0,0,4.7,1
CUST000230,51,Male,0,1,1,8,Two Year,1,Yes,DSL,Yes,No,No,No,Yes,Yes,0,Electronic Check,77.33,612.17,0.5,2,0,5.0,1
CUST000231,31,Male,0,0,0,33,Month-to-Month,1,No,DSL,No,No,No,No,Yes,No,0,Electronic Check,51.42,1677.58,7.2,0,1,3.5,1
CUST000232,45,Male,0,0,0,37,One Year,1,Yes,Fiber Optic,No,No,Yes,No,No,No,0,Mailed Check,97.64,3624.59,34.42,3,1,2.4,0
CUST000233,42,Female,0,0,0,26,Month-to-Month,1,Yes,Fiber Optic,No,No,No,Yes,No,No,0,Credit Card,70.62,1794.43,30.8,2,3,3.1,0
CUST000234,32,Male,0,0,0,4,Month-to-Month,1,Yes,Fiber Optic,Yes,Yes,No,No,No,Yes,0,Electronic Check,86.72,332.82,11.56,2,0,2.6,1
CUST000235,72,Female,1,1,0,8,One Year,1,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,0,Electronic Check,88.41,765.54,5.93,4,0,3.2,1
CUST000236,50,Male,0,1,0,71,Month-to-Month,1,Yes,DSL,No,No,No,Yes,Yes,Yes,0,Electronic Check,78.95,5601.73,9.08,2,1,3.5,0
CUST000237,18,Female,0,0,1,51,Month-to-Month,1,No,DSL,No,No,No,Yes,No,No,0,Bank Transfer,45.64,2310.82,4.31,0,0,4.7,0
CUST000238,44,Male,0,0,1,72,One Year,1,No,Fiber Optic,Yes,No,No,No,No,No,1,Bank Transfer,58.99,4247.28,12.94,3,1,3.3,0
CUST000239,32,Female,0,0,0,15,One Year,1,No,DSL,No,No,No,No,No,Yes,1,Bank Transfer,58.3,928.86,5.02,1,1,4.9,0
CUST000240,53,Female,0,0,0,17,One Year,1,No,DSL,Yes,No,No,No,No,Yes,0,Bank Transfer,55.85,959.3,8.95,0,2,3.1,0
CUST000241,30,Male,0,1,0,8,Month-to-Month,1,No,Fiber Optic,Yes,No,Yes,No,Yes,No,1,Mailed Check,82.19,657.14,8.09,1,1,2.9,1
CUST000242,40,Male,0,1,1,22,One Year,1,No,Fiber Optic,No,Yes,Yes,Yes,No,Yes,0,Mailed Check,106.3,2315.44,105.2,2,0,1.0,1
CUST000243,49,Male,0,0,0,53,Two Year,1,No,Fiber Optic,No,No,No,Yes,Yes,Yes,1,Bank Transfer,87.35,4623.64,10.93,2,1,4.4,0
CUST000244,54,Female,0,0,0,8,Two Year,1,Yes,No Internet,No Internet,No Internet,No Internet,No Internet,No Internet,No Internet,1,Mailed Check,33.21,276.37,0.0,4,1,4.5,0
CUST000245,25,Male,0,1,1,4,Month-to-Month,1,No,Fiber Optic,No,No,Yes,Yes,Yes,No,1,Mailed Check,93.72,354.02,111.37,1,0,3.4,0
CUST000246,37,Male,0,0,0,41,Month-to-Month,1,Yes,DSL,No,No,No,No,No,No,1,Mailed Check,53.0,2138.97,30.35,0,2,2.4,0
CUST000247,35,Female,0,1,1,35,Month-to-Month,1,Yes,DSL,No,Yes,No,No,Yes,No,0,Electronic Check,69.96,2446.73,7.75,0,1,4.2,0
CUST000248,32,Male,0,1,1,53,Two Year,1,No,Fiber Optic,Yes,No,No,Yes,No,No,0,Bank Transfer,86.46,4594.27,0.66,1,2,4.3,0
CUST000249,66,Male,1,1,0,41,Month-to-Month,1,No,Fiber Optic,No,No,Yes,Yes,Yes,Yes,0,Credit Card,95.94,3949.96,54.7,3,0,3.4,1
CUST000250,47,Female,0,0,0,16,Month-to-Month,1,No,Fiber Optic,No,No,No,Yes,No,No,0,Bank Transfer,86.21,1399.77,11.38,5,1,2.4,1
CUST000251,24,Male,0,0,0,5,Two Year,1,No,DSL,No,No,Yes,No,Yes,Yes,0,Electronic Check,59.55,260.04,50.41,1,0,4.2,0
CUST000252,54,Female,0,1,0,37,One Year,1,Yes,DSL,Yes,No,No,No,Yes,No,0,Electronic Check,61.03,2247.06,25.78,0,1,3.0,0
CUST000253,71,Male,1,0,0,63,Month-to-Month,1,Yes,No Internet,No Internet,No Internet,No Internet,No Internet,No Internet,No Internet,1,Electronic Check,35.75,2236.68,0.0,2,0,3.7,0
CUST000254,56,Female,0,0,0,4,One Year,0,No Phone,Fiber Optic,Yes,No,Yes,No,Yes,No,1,Bank Transfer,68.87,277.8,25.23,2,0,5.0,1
CUST000255,20,Female,0,1,0,21,Month-to-Month,1,No,DSL,Yes,No,Yes,No,No,No,0,Electronic Check,61.5,1279.69,12.51,0,0,2.5,0
CUST000256,35,Male,0,1,1,11,Two Year,1,No,Fiber Optic,Yes,No,Yes,No,Yes,Yes,1,Electronic Check,99.85,1096.57,26.01,2,0,2.1,1
CUST000257,59,Female,0,0,1,21,Two Year,1,No,Fiber Optic,No,Yes,Yes,No,Yes,No,0,Bank Transfer,88.53,1882.34,1.71,1,0,5.0,0
CUST000258,32,Male,0,0,0,1,Two Year,1,No,Fiber Optic,Yes,No,Yes,No,No,No,0,Mailed Check,88.15,109.42,26.05,1,3,3.7,1
CUST000259,48,Female,0,1,0,13,One Year,1,Yes,DSL,Yes,No,No,Yes,Yes,Yes,1,Credit Card,75.46,978.15,12.8,1,1,2.7,0
CUST000260,52,Female,0,0,1,19,Month-to-Month,1,No,No Internet,No Internet,No Internet,No Internet,No Internet,No Internet,No Internet,1,Electronic Check,29.17,543.86,0.0,0,0,2.4,0
CUST000261,29,Male,0,0,1,4,One Year,1,No,DSL,No,No,Yes,No,Yes,Yes,0,Credit Card,72.82,301.35,12.7,2,1,4.0,0
CUST000262,41,Male,0,1,1,15,Month-to-Month,1,Yes,DSL,No,No,Yes,No,No,Yes,0,Electronic Check,58.35,892.08,119.02,1,0,3.6,1
CUST000263,18,Male,0,0,0,5,Month-to-Month,1,No,Fiber Optic,No,No,No,No,Yes,No,1,Mailed Check,74.85,367.9,9.75,2,0,4.5,1
CUST000264,27,Female,0,0,1,7,Month-to-Month,1,Yes,No Internet,No Internet,No Internet,No Internet,No Internet,No Internet,No Internet,0,Mailed Check,36.9,261.36,0.0,0,0,3.0,0
CUST000265,38,Male,0,0,0,72,Two Year,1,No,No Internet,No Internet,No Internet,No Internet,No Internet,No Internet,No Internet,0,Mailed Check,29.74,2106.07,0.0,2,1,4.3,0
CUST000266,24,Female,0,1,1,27,Two Year,1,No,No Internet,No Internet,No Internet,No Internet,No Internet,No Internet,No Internet,0,Electronic Check,36.53,986.21,0.0,2,2,4.2,0
CUST000267,64,Female,1,1,0,14,Month-to-Month,1,No,Fiber Optic,No,No,No,Yes,No,Yes,0,Electronic Check,77.76,1087.08,43.01,3,0,2.1,1
CUST000268,21,Male,0,1,1,22,Two Year,1,No,Fiber Optic,No,Yes,Yes,Yes,No,Yes,1,Electronic Check,89.64,1972.24,14.0,1,1,5.0,0
CUST000269,35,Female,0,1,0,14,Month-to-Month,1,No,Fiber Optic,No,Yes,No,No,No,No,1,Electronic Check,80.12,1106.87,31.61,3,0,4.0,0
CUST000270,43,Male,0,1,0,27,Two Year,1,No,DSL,No,No,No,No,No,No,0,Electronic Check,51.57,1387.32,4.46,1,0,2.4,0
CUST000271,62,Female,1,1,0,1,One Year,1,No,DSL,No,No,Yes,No,No,Yes,1,Mailed Check,61.98,61.98,49.51,1,0,3.2,0
CUST000272,21,Male,0,0,0,8,Month-to-Month,1,Yes,No Internet,No Internet,No Internet,No Internet,No Internet,No Internet,No Internet,0,Credit Card,40.59,342.0,0.0,4,1,4.5,0
CUST000273,58,Female,0,0,0,72,Two Year,1,Yes,No Internet,No Internet,No Internet,No Internet,No Internet,No Internet,No Internet,1,Mailed Check,39.17,2820.2400000000002,0.0,1,0,3.5,0
CUST000274,42,Female,0,1,0,3,One Year,1,Yes,Fiber Optic,No,No,Yes,No,No,No,1,Bank Transfer,88.44,257.13,32.61,0,1,2.9,0
CUST000275,28,Male,0,0,0,2,Two Year,0,No Phone,Fiber Optic,Yes,Yes,No,No,Yes,No,0,Credit Card,87.9,169.48,4.65,2,2,,0
CUST000276,48,Female,0,0,1,20,Month-to-Month,1,No,Fiber Optic,No,No,No,No,No,No,1,Bank Transfer,73.07,1442.55,21.6,2,2,2.4,1
CUST000277,44,Female,0,0,0,10,Month-to-Month,1,Yes,DSL,Yes,Yes,No,No,Yes,No,0,Mailed Check,75.87,746.37,14.65,2,1,2.8,0
CUST000278,33,Female,0,1,0,22,Month-to-Month,1,No,DSL,No,No,No,Yes,No,No,1,Credit Card,54.17,1167.29,2.55,0,2,3.7,1
CUST000279,42,Female,0,1,1,72,Two Year,1,Yes,Fiber Optic,Yes,No,No,No,No,No,1,Credit Card,93.66,6743.5199999999995,8.1,0,2,4.9,0
CUST000280,36,Female,0,1,1,4,One Year,1,No,Fiber Optic,No,No,No,Yes,No,No,1,Bank Transfer,68.78,261.85,5.05,0,1,3.4,0
CUST000281,43,Male,0,0,1,17,Two Year,1,No,No Internet,No Internet,No Internet,No Internet,No Internet,No Internet,No Internet,1,Bank Transfer,29.85,502.65,0.0,1,2,4.1,0
CUST000282,51,Male,0,1,0,42,One Year,1,No,Fiber Optic,Yes,No,Yes,Yes,No,Yes,1,Credit Card,83.14,3489.08,62.53,1,1,4.3,0
CUST000283,64,Female,1,0,0,5,Month-to-Month,1,No,Fiber Optic,No,No,Yes,No,No,No,0,Electronic Check,74.05,362.79,27.56,1,1,4.0,0
CUST000284,24,Male,0,1,0,37,Month-to-Month,1,No,No Internet,No Internet,No Internet,No Internet,No Internet,No Internet,No Internet,0,Electronic Check,24.65,911.02,0.0,0,1,4.0,0
CUST000285,71,Male,1,0,1,15,Month-to-Month,0,No Phone,DSL,No,Yes,No,No,No,No,1,Credit Card,38.73,570.39,0.55,1,1,3.0,1
CUST000286,18,Female,0,0,0,29,Two Year,1,No,DSL,No,No,No,No,No,No,1,Electronic Check,40.98,1174.31,8.42,0,2,4.6,0
CUST000287,39,Male,0,1,0,22,Month-to-Month,1,No,No Internet,No Internet,No Internet,No Internet,No Internet,No Internet,No Internet,1,Bank Transfer,30.72,697.81,0.0,0,3,4.4,0
CUST000288,50,Female,0,0,0,17,Month-to-Month,1,No,Fiber Optic,No,Yes,No,No,No,No,1,Electronic Check,73.17,1260.09,37.09,1,0,2.6,0
CUST000289,45,Male,0,0,0,19,One Year,1,No,DSL,Yes,No,Yes,No,No,Yes,1,Electronic Check,64.74,1240.02,34.48,2,1,2.5,1
CUST000290,33,Female,0,1,0,4,Month-to-Month,1,No,Fiber Optic,No,No,No,Yes,No,Yes,1,Mailed Check,97.14,363.77,34.95,1,1,3.1,1
CUST000291,39,Female,0,0,0,17,Month-to-Month,1,Yes,Fiber Optic,No,No,No,Yes,No,Yes,1,Bank Transfer,84.89,1436.31,18.25,3,2,3.4,1
CUST000292,35,Female,0,1,1,41,Month-to-Month,1,No,Fiber Optic,No,Yes,No,Yes,No,Yes,1,Credit Card,83.8,3451.6,60.79,1,0,4.0,0
CUST000293,33,Female,0,0,0,68,Month-to-Month,1,Yes,DSL,No,Yes,No,Yes,No,Yes,1,Electronic Check,75.11,5098.34,19.34,1,1,3.2,0
CUST000294,53,Male,0,0,0,29,One Year,1,No,DSL,Yes,No,Yes,No,No,No,1,Electronic Check,57.57,1650.34,37.86,1,0,3.9,0
CUST000295,46,Male,0,1,0,52,One Year,1,No,No Internet,No Internet,No Internet,No Internet,No Internet,No Internet,No Internet,1,Electronic Check,32.33,1676.59,0.0,0,1,3.7,0
CUST000296,32,Female,0,1,0,21,One Year,1,Yes,DSL,No,Yes,Yes,Yes,Yes,No,1,Mailed Check,69.08,1441.45,39.91,3,2,3.0,0
CUST000297,54,Male,0,0,0,7,Month-to-Month,1,Yes,No Internet,No Internet,No Internet,No Internet,No Internet,No Internet,No Internet,0,Bank Transfer,38.6,297.55,0.0,0,1,3.7,0
CUST000298,46,Female,0,1,1,38,Month-to-Month,1,No,Fiber Optic,No,No,No,No,Yes,Yes,0,Mailed Check,89.46,,4.98,1,0,4.5,0
CUST000299,53,Female,0,1,1,36,One Year,1,Yes,No Internet,No Internet,No Internet,No Internet,No Internet,No Internet,No Internet,0,Credit Card,33.36,1167.17,0.0,1,0,2.2,0
CUST000300,50,Male,0,1,0,1,Month-to-Month,1,No,DSL,No,No,No,No,No,Yes,1,Bank Transfer,59.01,81.83,6.58,1,0,4.7,1
CUST000301,30,Female,0,0,0,19,One Year,1,No,Fiber Optic,Yes,No,No,Yes,No,Yes,1,Electronic Check,100.06,1881.11,20.71,2,0,3.6,0
CUST000302,34,Female,0,0,0,72,Two Year,1,Yes,No Internet,No Internet,No Internet,No Internet,No Internet,No Internet,No Internet,1,Credit Card,31.44,2251.51,0.0,2,1,5.0,0
CUST000303,52,Male,0,0,0,72,One Year,1,Yes,Fiber Optic,No,No,Yes,Yes,No,Yes,0,Electronic Check,86.28,6212.16,10.31,1,0,2.8,0
CUST000304,50,Female,0,0,0,18,Month-to-Month,1,Yes,DSL,No,No,No,Yes,Yes,No,1,Bank Transfer,76.71,1369.05,67.53,0,0,3.5,0
CUST000305,41,Female,0,0,0,38,Month-to-Month,1,No,DSL,No,No,Yes,No,No,Yes,1,Electronic Check,65.03,2475.26,18.86,2,0,4.9,0
CUST000306,43,Male,0,0,0,1,Month-to-Month,1,Yes,DSL,Yes,No,No,Yes,No,Yes,1,Electronic Check,83.21,83.21,42.88,0,2,3.1,1
CUST000307,59,Male,0,1,1,9,One Year,1,No,DSL,Yes,No,No,No,Yes,No,1,Mailed Check,75.12,657.49,11.08,2,0,1.0,0
CUST000308,33,Female,0,1,0,38,Month-to-Month,1,Yes,No Internet,No Internet,No Internet,No Internet,No Internet,No Internet,No Internet,0,Electronic Check,34.35,1288.99,0.0,0,0,1.8,0
CUST000309,49,Male,0,0,0,31,Two Year,1,Yes,Fiber Optic,Yes,Yes,No,Yes,No,No,1,Electronic Check,84.96,2661.35,23.44,1,1,2.2,0
CUST000310,39,Male,0,1,1,32,Month-to-Month,1,No,Fiber Optic,Yes,Yes,Yes,Yes,No,No,1,Electronic Check,87.25,2819.56,54.75,3,1,2.2,1
CUST000311,38,Male,0,1,0,35,Month-to-Month,1,Yes,Fiber Optic,Yes,Yes,Yes,Yes,Yes,Yes,0,Bank Transfer,104.07,3603.77,15.87,0,0,3.3,0
CUST000312,57,Male,0,0,1,16,One Year,1,No,Fiber Optic,No,Yes,No,No,No,No,0,Electronic Check,71.98,1130.32,83.91,0,0,5.0,0
CUST000313,53,Male,0,0,1,72,Month-to-Month,0,No Phone,DSL,Yes,No,Yes,Yes,Yes,No,1,Electronic Check,57.39,4127.25,17.84,4,0,3.1,0
CUST000314,53,Male,0,0,0,13,Two Year,1,Yes,Fiber Optic,Yes,No,No,No,No,No,1,Mailed Check,89.6,1179.52,13.19,1,1,2.8,0
CUST000315,60,Female,1,1,1,69,Month-to-Month,1,Yes,Fiber Optic,No,No,Yes,Yes,No,No,1,Bank Transfer,77.16,5309.53,7.57,1,2,2.1,0
